5000 -5556.431893 2.046221 4.957255 3.479336 1
5000 -5556.431893 2.046221 4.957255 3.479336 0
5000 -5556.431893 2.046221 4.957255 3.479336 0
5000 -5359.277297 2.049586 5.018733 3.360164 1
5000 -4473.865267 1.940006 5.084191 3.298917 1
5000 -4473.865267 1.940006 5.084191 3.298917 0
5000 -4473.865267 1.940006 5.084191 3.298917 0
5000 -3925.410599 1.857274 5.188255 3.268214 1
5000 -3925.410599 1.857274 5.188255 3.268214 0
5000 -2983.638753 1.709518 5.244131 3.203403 1
5000 -2758.239939 1.670493 5.268886 3.179894 1
5000 -2758.239939 1.670493 5.268886 3.179894 0
5000 -2758.239939 1.670493 5.268886 3.179894 0
5000 -2758.239939 1.670493 5.268886 3.179894 0
5000 -2758.239939 1.670493 5.268886 3.179894 0
5000 -2758.239939 1.670493 5.268886 3.179894 0
5000 -2557.256522 1.677785 5.131799 3.055018 1
5000 -2557.256522 1.677785 5.131799 3.055018 0
5000 -2557.256522 1.677785 5.131799 3.055018 0
5000 -2298.909158 1.594998 5.158706 3.153960 1
5000 -2298.909158 1.594998 5.158706 3.153960 0
5000 -1618.440925 1.421256 5.235651 3.172585 1
5000 -1618.440925 1.421256 5.235651 3.172585 0
5000 -1618.440925 1.421256 5.235651 3.172585 0
5000 -1544.331348 1.386756 5.263536 3.224168 1
5000 -1496.204713 1.375917 5.304493 3.190013 1
5000 -1496.204713 1.375917 5.304493 3.190013 0
5000 -1469.429021 1.368886 5.298863 3.191015 1
5000 -1469.429021 1.368886 5.298863 3.191015 0
5000 -1369.524078 1.321010 5.454223 3.183496 1
5000 -1306.486970 1.313126 5.506355 3.085856 1
5000 -1306.486970 1.313126 5.506355 3.085856 0
5000 -1306.486970 1.313126 5.506355 3.085856 0
5000 -1306.486970 1.313126 5.506355 3.085856 0
5000 -1306.486970 1.313126 5.506355 3.085856 0
5000 -1045.944972 1.244028 5.322019 3.132748 1
5000 -1019.405890 1.238129 5.372420 3.075318 1
5000 -1019.405890 1.238129 5.372420 3.075318 0
5000 -1019.405890 1.238129 5.372420 3.075318 0
5000 -680.307346 1.092315 5.404145 3.030400 1
5000 -598.913833 1.028105 5.460056 3.053373 1
5000 -543.785350 1.009162 5.417505 3.015022 1
5000 -543.785350 1.009162 5.417505 3.015022 0
5000 -543.785350 1.009162 5.417505 3.015022 0
5000 -420.912678 0.860321 5.491814 3.070096 1
5000 -389.403822 0.720766 5.553918 2.916048 1
5000 -389.403822 0.720766 5.553918 2.916048 0
5000 -389.403822 0.720766 5.553918 2.916048 0
5000 -389.403822 0.720766 5.553918 2.916048 0
5000 -389.403822 0.720766 5.553918 2.916048 0
5000 -389.403822 0.720766 5.553918 2.916048 0
5000 -389.403822 0.720766 5.553918 2.916048 0
5000 -389.403822 0.720766 5.553918 2.916048 0
5000 -359.924372 0.754462 5.445438 3.044935 1
5000 -359.924372 0.754462 5.445438 3.044935 0
5000 -359.924372 0.754462 5.445438 3.044935 0
5000 -359.924372 0.754462 5.445438 3.044935 0
5000 -359.924372 0.754462 5.445438 3.044935 0
5000 -359.924372 0.754462 5.445438 3.044935 0
5000 -359.924372 0.754462 5.445438 3.044935 0
5000 -328.306896 0.785775 5.250799 3.222544 1
5000 -305.517608 0.721946 5.231892 3.106322 1
5000 -277.417952 0.787382 5.056393 3.184795 1
5000 -277.417952 0.787382 5.056393 3.184795 0
5000 -277.417952 0.787382 5.056393 3.184795 0
5000 -277.417952 0.787382 5.056393 3.184795 0
5000 -277.417952 0.787382 5.056393 3.184795 0
5000 -277.417952 0.787382 5.056393 3.184795 0
5000 -277.417952 0.787382 5.056393 3.184795 0
5000 -270.175093 0.704932 5.041683 3.175861 1
5000 -266.063374 0.826868 4.876183 3.264381 1
5000 -265.691087 0.712089 5.020230 3.189842 1
5000 -258.624276 0.716116 5.008692 3.138274 1
5000 -258.624276 0.716116 5.008692 3.138274 0
5000 -258.624276 0.716116 5.008692 3.138274 0
5000 -258.624276 0.716116 5.008692 3.138274 0
5000 -258.624276 0.716116 5.008692 3.138274 0
5000 -258.624276 0.716116 5.008692 3.138274 0
5000 -244.790509 0.859817 4.901626 3.027093 1
5000 -244.790509 0.859817 4.901626 3.027093 0
5000 -244.790509 0.859817 4.901626 3.027093 0
5000 -244.790509 0.859817 4.901626 3.027093 0
5000 -168.824056 0.827422 4.691000 2.904116 1
5000 -168.824056 0.827422 4.691000 2.904116 0
5000 -168.824056 0.827422 4.691000 2.904116 0
5000 -168.824056 0.827422 4.691000 2.904116 0
5000 -168.824056 0.827422 4.691000 2.904116 0
5000 -168.824056 0.827422 4.691000 2.904116 0
5000 -168.824056 0.827422 4.691000 2.904116 0
5000 -168.824056 0.827422 4.691000 2.904116 0
5000 -168.824056 0.827422 4.691000 2.904116 0
5000 -168.824056 0.827422 4.691000 2.904116 0
5000 -168.824056 0.827422 4.691000 2.904116 0
5000 -168.824056 0.827422 4.691000 2.904116 0
5000 -168.824056 0.827422 4.691000 2.904116 0
5000 -168.824056 0.827422 4.691000 2.904116 0
5000 -168.824056 0.827422 4.691000 2.904116 0
5000 -168.824056 0.827422 4.691000 2.904116 0
5000 -168.824056 0.827422 4.691000 2.904116 0
5000 -168.824056 0.827422 4.691000 2.904116 0
5000 -168.824056 0.827422 4.691000 2.904116 0
5000 -168.824056 0.827422 4.691000 2.904116 0
5000 -165.130545 0.719709 4.586608 2.908675 1
5000 -165.130545 0.719709 4.586608 2.908675 0
5000 -136.319511 0.735582 4.387484 2.928696 1
5000 -97.173913 0.802736 4.330324 2.772650 1
5000 -97.173913 0.802736 4.330324 2.772650 0
5000 -97.173913 0.802736 4.330324 2.772650 0
5000 -93.590776 0.768513 4.360286 2.586335 1
5000 -93.590776 0.768513 4.360286 2.586335 0
5000 -93.590776 0.768513 4.360286 2.586335 0
5000 -86.442069 0.780170 4.323050 2.608415 1
5000 -86.442069 0.780170 4.323050 2.608415 0
5000 -86.442069 0.780170 4.323050 2.608415 0
5000 -86.442069 0.780170 4.323050 2.608415 0
5000 -86.442069 0.780170 4.323050 2.608415 0
5000 -86.442069 0.780170 4.323050 2.608415 0
5000 -86.734914 0.760444 4.210973 2.630256 1
5000 -86.734914 0.760444 4.210973 2.630256 0
5000 -86.734914 0.760444 4.210973 2.630256 0
5000 -86.734914 0.760444 4.210973 2.630256 0
5000 -86.734914 0.760444 4.210973 2.630256 0
5000 -86.734914 0.760444 4.210973 2.630256 0
5000 -86.734914 0.760444 4.210973 2.630256 0
5000 -86.734914 0.760444 4.210973 2.630256 0
5000 -56.738065 0.841232 4.144956 2.602598 1
5000 -56.738065 0.841232 4.144956 2.602598 0
5000 -56.738065 0.841232 4.144956 2.602598 0
5000 -56.738065 0.841232 4.144956 2.602598 0
5000 -56.738065 0.841232 4.144956 2.602598 0
5000 -56.738065 0.841232 4.144956 2.602598 0
5000 -56.738065 0.841232 4.144956 2.602598 0
5000 -56.738065 0.841232 4.144956 2.602598 0
5000 -56.738065 0.841232 4.144956 2.602598 0
5000 -56.738065 0.841232 4.144956 2.602598 0
5000 -56.738065 0.841232 4.144956 2.602598 0
5000 -56.738065 0.841232 4.144956 2.602598 0
5000 -56.738065 0.841232 4.144956 2.602598 0
5000 -36.987529 0.865876 4.087246 2.471299 1
5000 -36.987529 0.865876 4.087246 2.471299 0
5000 -36.987529 0.865876 4.087246 2.471299 0
5000 -28.378944 0.899117 4.210462 2.330995 1
5000 -28.378944 0.899117 4.210462 2.330995 0
5000 -28.378944 0.899117 4.210462 2.330995 0
5000 -28.378944 0.899117 4.210462 2.330995 0
5000 -28.378944 0.899117 4.210462 2.330995 0
5000 -12.170328 0.901869 4.049560 2.168070 1
5000 -12.170328 0.901869 4.049560 2.168070 0
5000 -12.170328 0.901869 4.049560 2.168070 0
5000 -12.170328 0.901869 4.049560 2.168070 0
5000 -12.170328 0.901869 4.049560 2.168070 0
5000 -12.170328 0.901869 4.049560 2.168070 0
5000 -9.192491 0.966389 4.125111 2.174509 1
5000 -9.192491 0.966389 4.125111 2.174509 0
5000 -9.192491 0.966389 4.125111 2.174509 0
5000 -9.192491 0.966389 4.125111 2.174509 0
5000 -6.490910 0.952187 3.988170 2.192035 1
5000 -6.490910 0.952187 3.988170 2.192035 0
5000 -6.490910 0.952187 3.988170 2.192035 0
5000 -6.490910 0.952187 3.988170 2.192035 0
5000 -6.490910 0.952187 3.988170 2.192035 0
5000 -6.490910 0.952187 3.988170 2.192035 0
5000 -6.490910 0.952187 3.988170 2.192035 0
5000 -6.490910 0.952187 3.988170 2.192035 0
5000 -6.490910 0.952187 3.988170 2.192035 0
5000 -6.490910 0.952187 3.988170 2.192035 0
5000 -6.490910 0.952187 3.988170 2.192035 0
5000 -6.490910 0.952187 3.988170 2.192035 0
5000 -6.490910 0.952187 3.988170 2.192035 0
5000 -6.490910 0.952187 3.988170 2.192035 0
5000 -5.169232 0.936316 4.000484 2.055887 1
5000 -5.169232 0.936316 4.000484 2.055887 0
5000 -5.678685 0.936806 4.066041 2.084239 1
5000 -5.678685 0.936806 4.066041 2.084239 0
5000 -5.678685 0.936806 4.066041 2.084239 0
5000 -3.852634 0.997245 4.133267 1.998461 1
5000 -3.852634 0.997245 4.133267 1.998461 0
5000 -3.852634 0.997245 4.133267 1.998461 0
5000 -3.852634 0.997245 4.133267 1.998461 0
5000 -3.852634 0.997245 4.133267 1.998461 0
5000 -3.852634 0.997245 4.133267 1.998461 0
5000 -3.852634 0.997245 4.133267 1.998461 0
5000 -3.852634 0.997245 4.133267 1.998461 0
5000 -3.852634 0.997245 4.133267 1.998461 0
5000 -3.852634 0.997245 4.133267 1.998461 0
5000 -3.852634 0.997245 4.133267 1.998461 0
5000 -3.852634 0.997245 4.133267 1.998461 0
5000 -3.852634 0.997245 4.133267 1.998461 0
5000 -3.852634 0.997245 4.133267 1.998461 0
5000 -3.852634 0.997245 4.133267 1.998461 0
5000 -3.852634 0.997245 4.133267 1.998461 0
5000 -3.852634 0.997245 4.133267 1.998461 0
5000 -3.852634 0.997245 4.133267 1.998461 0
5000 -3.852634 0.997245 4.133267 1.998461 0
5000 -3.852634 0.997245 4.133267 1.998461 0
5000 -3.852634 0.997245 4.133267 1.998461 0
5000 -3.852634 0.997245 4.133267 1.998461 0
5000 -3.852634 0.997245 4.133267 1.998461 0
5000 -4.329891 0.970594 4.079638 2.123596 1
5000 -4.329891 0.970594 4.079638 2.123596 0
5000 -4.329891 0.970594 4.079638 2.123596 0
5000 -4.329891 0.970594 4.079638 2.123596 0
5000 -4.329891 0.970594 4.079638 2.123596 0
5000 -4.329891 0.970594 4.079638 2.123596 0
5000 -4.329891 0.970594 4.079638 2.123596 0
5000 -4.329891 0.970594 4.079638 2.123596 0
5000 -4.329891 0.970594 4.079638 2.123596 0
5000 -4.329891 0.970594 4.079638 2.123596 0
5000 -4.329891 0.970594 4.079638 2.123596 0
5000 -4.329891 0.970594 4.079638 2.123596 0
5000 -4.329891 0.970594 4.079638 2.123596 0
5000 -4.329891 0.970594 4.079638 2.123596 0
5000 -1.737962 0.970572 4.024858 2.087091 1
5000 -2.835084 1.034415 3.973102 2.016673 1
5000 -2.835084 1.034415 3.973102 2.016673 0
5000 -2.835084 1.034415 3.973102 2.016673 0
5000 -2.835084 1.034415 3.973102 2.016673 0
5000 -2.835084 1.034415 3.973102 2.016673 0
5000 -2.017518 1.018483 3.954213 1.916609 1
5000 -2.017518 1.018483 3.954213 1.916609 0
5000 -2.017518 1.018483 3.954213 1.916609 0
5000 -2.017518 1.018483 3.954213 1.916609 0
5000 -2.199571 0.995579 3.898818 2.013193 1
5000 -2.199571 0.995579 3.898818 2.013193 0
5000 -2.199571 0.995579 3.898818 2.013193 0
5000 -2.199571 0.995579 3.898818 2.013193 0
5000 -0.163760 0.992756 3.998146 2.028917 1
5000 -0.163760 0.992756 3.998146 2.028917 0
5000 -0.163760 0.992756 3.998146 2.028917 0
5000 -0.163760 0.992756 3.998146 2.028917 0
5000 -0.163760 0.992756 3.998146 2.028917 0
5000 -0.163760 0.992756 3.998146 2.028917 0
5000 -0.163760 0.992756 3.998146 2.028917 0
5000 -0.163760 0.992756 3.998146 2.028917 0
5000 -0.163760 0.992756 3.998146 2.028917 0
5000 -0.163760 0.992756 3.998146 2.028917 0
5000 -0.163760 0.992756 3.998146 2.028917 0
5000 -0.163760 0.992756 3.998146 2.028917 0
5000 -0.163760 0.992756 3.998146 2.028917 0
5000 -0.163760 0.992756 3.998146 2.028917 0
5000 -0.163760 0.992756 3.998146 2.028917 0
5000 -0.163760 0.992756 3.998146 2.028917 0
5000 -0.163760 0.992756 3.998146 2.028917 0
5000 -0.163760 0.992756 3.998146 2.028917 0
5000 -0.163760 0.992756 3.998146 2.028917 0
5000 -0.163760 0.992756 3.998146 2.028917 0
5000 -0.163760 0.992756 3.998146 2.028917 0
5000 -0.163760 0.992756 3.998146 2.028917 0
5000 -0.163760 0.992756 3.998146 2.028917 0
5000 -0.163760 0.992756 3.998146 2.028917 0
5000 -0.163760 0.992756 3.998146 2.028917 0
5000 -0.163760 0.992756 3.998146 2.028917 0
5000 -0.163760 0.992756 3.998146 2.028917 0
5000 -0.163760 0.992756 3.998146 2.028917 0
5000 -0.163760 0.992756 3.998146 2.028917 0
5000 -0.163760 0.992756 3.998146 2.028917 0
5000 -0.163760 0.992756 3.998146 2.028917 0
5000 -0.163760 0.992756 3.998146 2.028917 0
5000 -0.163760 0.992756 3.998146 2.028917 0
5000 -0.163760 0.992756 3.998146 2.028917 0
5000 -0.163760 0.992756 3.998146 2.028917 0
5000 -0.163760 0.992756 3.998146 2.028917 0
5000 -0.163760 0.992756 3.998146 2.028917 0
5000 -0.163760 0.992756 3.998146 2.028917 0
5000 -0.163760 0.992756 3.998146 2.028917 0
5000 -0.163760 0.992756 3.998146 2.028917 0
5000 -0.163760 0.992756 3.998146 2.028917 0
5000 -0.163760 0.992756 3.998146 2.028917 0
5000 -0.163760 0.992756 3.998146 2.028917 0
5000 -0.163760 0.992756 3.998146 2.028917 0
5000 -0.163760 0.992756 3.998146 2.028917 0
5000 -0.163760 0.992756 3.998146 2.028917 0
5000 -0.163760 0.992756 3.998146 2.028917 0
5000 -0.163760 0.992756 3.998146 2.028917 0
5000 -0.163760 0.992756 3.998146 2.028917 0
5000 -0.163760 0.992756 3.998146 2.028917 0
5000 -0.163760 0.992756 3.998146 2.028917 0
5000 -0.163760 0.992756 3.998146 2.028917 0
5000 -0.163760 0.992756 3.998146 2.028917 0
5000 -0.163760 0.992756 3.998146 2.028917 0
5000 -0.163760 0.992756 3.998146 2.028917 0
5000 -0.163760 0.992756 3.998146 2.028917 0
5000 -0.163760 0.992756 3.998146 2.028917 0
5000 -0.163760 0.992756 3.998146 2.028917 0
5000 -0.163760 0.992756 3.998146 2.028917 0
5000 -0.163760 0.992756 3.998146 2.028917 0
5000 -0.163760 0.992756 3.998146 2.028917 0
